Long_Entrada,Tiempo_ms,Tipo
27,4.22561,Random
27,2.28569,Random
27,12.229,Random
27,4.33086,Random
27,1.86931,Random
27,9.9766,Random
27,8.58184,Random
27,4.40778,Random
27,6.1637,Random
27,5.95516,Random
27,2.94422,Random
27,5.41205,Random
27,5.85022,Random
27,5.21785,Random
27,4.68508,Random
27,8.90702,Random
27,7.7222,Random
27,3.75086,Random
27,4.0816,Random
27,3.33788,Random
27,16.0949,Random
27,4.00572,Random
28,4.06863,Random
28,7.68717,Random
28,7.57072,Random
28,3.65464,Random
28,4.3865,Random
28,16.6638,Random
28,11.988,Random
28,15.953,Random
28,8.38224,Random
28,6.78645,Random
28,15.2105,Random
28,0.790898,Random
28,7.5334,Random
28,5.96568,Random
28,8.28011,Random
28,5.87459,Random
28,2.39315,Random
28,5.0939,Random
28,15.9779,Random
28,8.84578,Random
28,7.52363,Random
28,7.97398,Random
28,2.76646,Random
28,12.5426,Random
28,16.796,Random
28,6.38733,Random
28,9.11996,Random
28,4.41494,Random
28,14.3057,Random
28,8.40185,Random
28,8.53739,Random
28,10.3023,Random
28,7.21093,Random
28,16.7243,Random
28,7.43757,Random
28,6.75446,Random
28,5.59423,Random
28,12.8279,Random
28,2.7817,Random
28,16.5485,Random
29,18.1272,Random
29,7.35216,Random
29,7.05611,Random
29,12.3299,Random
29,10.8857,Random
29,5.26935,Random
29,4.01892,Random
29,9.69897,Random
29,15.7405,Random
29,15.3003,Random
29,14.4328,Random
29,11.4928,Random
29,8.23756,Random
29,10.3912,Random
29,18.6038,Random
29,15.7245,Random
29,19.9347,Random
29,13.8927,Random
29,6.77241,Random
29,18.402,Random
29,9.94801,Random
29,9.60492,Random
29,14.7733,Random
29,9.89417,Random
29,5.89478,Random
29,9.9121,Random
29,8.87667,Random
29,7.01558,Random
29,12.9509,Random
29,10.47,Random
29,9.80014,Random
29,30.0002,Random
29,7.87181,Random
29,14.6243,Random
29,13.3322,Random
29,6.45727,Random
29,27.523,Random
29,7.02758,Random
29,11.3697,Random
29,15.8887,Random
30,18.6013,Random
30,8.11954,Random
30,9.35711,Random
30,20.0174,Random
30,27.6432,Random
30,13.1911,Random
30,10.8814,Random
30,28.8729,Random
30,59.4855,Random
30,16.4936,Random
30,52.9238,Random
30,11.2825,Random
30,29.2477,Random
30,12.1696,Random
30,15.5217,Random
30,33.6069,Random
30,16.9726,Random
30,23.7485,Random
30,19.2809,Random
30,17.4282,Random
30,13.3132,Random
30,17.5224,Random
30,7.15262,Random
30,6.27703,Random
30,42.8353,Random
30,24.4311,Random
30,42.1061,Random
30,16.2588,Random
30,13.2584,Random
30,8.70234,Random
30,40.6806,Random
30,23.3658,Random
30,10.5907,Random
30,16.0712,Random
30,13.4559,Random
30,12.6186,Random
30,5.50066,Random
30,16.8662,Random
30,8.63422,Random
30,26.9136,Random
31,6.58361,Random
31,29.5696,Random
31,11.749,Random
31,5.94833,Random
31,12.7167,Random
31,18.5078,Random
31,11.592,Random
31,6.749,Random
31,39.7477,Random
31,30.8595,Random
31,34.5001,Random
31,18.5608,Random
31,25.337,Random
31,9.04547,Random
31,19.3268,Random
31,25.5127,Random
31,15.2748,Random
31,13.3467,Random
31,10.201,Random
31,8.9281,Random
31,24.8687,Random
31,20.0556,Random
31,40.726,Random
31,34.4041,Random
31,8.63106,Random
31,52.8284,Random
31,17.0251,Random
31,28.5568,Random
31,34.253,Random
31,26.9727,Random
31,9.04828,Random
31,18.7768,Random
31,51.0441,Random
31,34.1211,Random
31,21.828,Random
31,14.366,Random
31,45.2154,Random
31,20.5798,Random
31,19.1505,Random
31,21.3165,Random
32,25.5206,Random
32,33.1869,Random
32,21.9913,Random
32,47.996,Random
32,44.9377,Random
32,91.1185,Random
32,33.872,Random
32,30.2717,Random
32,30.5058,Random
32,24.3953,Random
32,9.94285,Random
32,29.4773,Random
32,27.4093,Random
32,45.7298,Random
32,15.8013,Random
32,24.7864,Random
32,44.5261,Random
32,40.8359,Random
32,12.8234,Random
32,17.6584,Random
32,33.9565,Random
32,17.2212,Random
32,38.8893,Random
32,51.9647,Random
32,37.6273,Random
32,32.9331,Random
32,34.9511,Random
32,2.94635,Random
32,21.3781,Random
32,118.898,Random
32,18.0914,Random
32,16.5432,Random
32,20.1581,Random
32,28.484,Random
32,13.3518,Random
32,12.3149,Random
32,40.2432,Random
32,36.6917,Random
32,38.9697,Random
32,34.6867,Random
33,44.8464,Random
33,67.4777,Random
33,19.4116,Random
33,41.2391,Random
33,21.2213,Random
33,50.1398,Random
33,87.9737,Random
33,21.1555,Random
33,25.4833,Random
33,24.5552,Random
33,38.0822,Random
33,41.2146,Random
33,59.1644,Random
33,50.2139,Random
33,48.6777,Random
33,41.0158,Random
33,33.6202,Random
33,51.9767,Random
33,20.9742,Random
33,20.4671,Random
33,53.7357,Random
33,16.4965,Random
33,69.4306,Random
33,60.2429,Random
33,28.1668,Random
33,37.0627,Random
33,21.6672,Random
33,39.4988,Random
33,43.8,Random
33,34.1083,Random
33,31.9349,Random
33,27.0769,Random
33,26.6049,Random
33,52.7406,Random
33,17.3758,Random
33,20.3759,Random
33,28.2765,Random
33,32.9892,Random
33,17.9407,Random
33,53.2954,Random
34,49.8217,Random
34,53.552,Random
34,90.0036,Random
34,102.968,Random
34,48.0126,Random
34,186.801,Random
34,33.1974,Random
34,78.5621,Random
34,57.4766,Random
34,87.1964,Random
34,119.252,Random
34,45.0852,Random
34,77.0564,Random
34,30.5083,Random
34,19.3362,Random
34,28.4777,Random
34,107.048,Random
34,34.3935,Random
34,25.098,Random
34,69.0629,Random
34,69.5238,Random
34,68.9506,Random
34,130.128,Random
34,37.3477,Random
34,98.3703,Random
34,52.9232,Random
34,41.5509,Random
34,126.991,Random
34,23.485,Random
34,42.9122,Random
34,74.3725,Random
34,96.1913,Random
34,23.1074,Random
34,123.799,Random
34,42.9134,Random
34,147.175,Random
34,71.4648,Random
34,132.465,Random
34,62.2499,Random
34,27.0784,Random
35,53.1932,Random
35,45.3417,Random
35,15.2005,Random
35,104.022,Random
35,26.9255,Random
35,173.73,Random
35,69.1414,Random
35,51.5161,Random
35,177.498,Random
35,83.8328,Random
35,91.455,Random
35,70.7694,Random
35,157.266,Random
35,257.69,Random
35,62.3289,Random
35,63.2941,Random
35,189.294,Random
35,79.771,Random
35,29.5813,Random
35,120.85,Random
35,91.7555,Random
35,230.034,Random
35,43.7433,Random
35,61.135,Random
